Country_id,Country,Population,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot_Cases_1M_pop,Deaths/1M pop,TotalTests,Tests_1M_pop,Continent_id,scrap_date,scrap_time
56,Ethiopia,115231540,22253,801,390,10,9707,292,12156,185,193,3,488936,4243,5,08/08/2020,
61,Costa Rica,5098857,22081,,218,,7266,,14597,89,4331,43,100050,19622,1,08/08/2020,
67,Austria,9011717,21919,82,721,1,19812,122,1386,24,2432,80,955239,106000,4,08/08/2020,
68,Australia,25529672,20698,426,278,12,11320,,9100,53,811,11,4764223,186615,,08/08/2020,
69,El Salvador,6489603,19978,434,536,16,9515,136,9927,514,3078,83,258647,39856,1,08/08/2020,
70,Czechia,10711073,18146,86,389,,12764,15,4993,17,1694,36,743589,69422,4,08/08/2020,
72,Cameroon,26607999,17718,,391,,15320,,2007,30,666,15,149000,5600,5,08/08/2020,
75,Ivory Coast,26439740,16524,,104,,12802,,3618,,625,4,105508,3991,5,08/08/2020,
74,S. Korea,51273852,14562,43,304,1,13629,86,629,17,284,6,1620514,31605,3,08/08/2020,
76,Denmark,5794334,14442,,617,,12840,,985,2,2492,106,1680226,289977,4,08/08/2020,
71,Palestine,5112665,13928,206,96,2,7706,496,6126,,2724,19,200280,39173,3,08/08/2020,
73,Bosnia and Herzegovina,3278594,13687,,394,,7373,,5920,,4175,120,148090,45169,4,08/08/2020,
77,Bulgaria,6942712,13209,,442,,7622,,5145,55,1903,64,299924,43200,4,08/08/2020,
78,Madagascar,27757659,12922,214,141,6,10604,192,2177,95,466,5,47759,1721,5,08/08/2020,
82,Sudan,43946341,11894,,773,,6243,,4878,,271,18,401,9,5,08/08/2020,
79,North Macedonia,2083365,11754,200,523,4,7622,15,3609,3,5642,251,113619,54536,4,08/08/2020,
81,Senegal,16785086,11003,116,229,4,7329,143,3445,39,656,14,116472,6939,5,08/08/2020,
86,Norway,5425586,9568,17,256,,8857,,455,2,1763,47,479789,88431,4,08/08/2020,
87,DRC,89809656,9436,81,218,,8275,101,943,,105,2,,,5,08/08/2020,
88,Malaysia,32407505,9070,7,125,,8775,47,170,2,280,4,1036339,31978,3,08/08/2020,
90,French Guiana,299406,8204,,47,,7320,,837,23,27401,157,42101,140615,2,08/08/2020,
91,Gabon,2230707,7923,,51,,5704,,2168,9,3552,23,89423,40087,5,08/08/2020,
84,Zambia,18431541,7903,417,203,3,6431,167,1269,,429,11,92341,5010,5,08/08/2020,
89,Guinea,13165882,7777,,50,,6800,,927,24,591,4,14407,1094,5,08/08/2020,
93,Tajikistan,9558055,7706,,62,,6484,,1160,,806,6,,,3,08/08/2020,
95,Haiti,11416483,7599,17,177,6,4893,61,2529,,666,16,18501,1621,1,08/08/2020,
96,Finland,5541628,7568,14,331,,6980,,257,,1366,60,407984,73622,4,08/08/2020,
98,Luxembourg,626980,7113,,119,,5848,,1146,6,11345,190,631466,1007155,4,08/08/2020,
80,Paraguay,7141330,6508,,69,,5123,,1316,25,911,10,136279,19083,2,08/08/2020,
99,Mauritania,4661063,6498,,157,,5443,,898,3,1394,34,57387,12312,5,08/08/2020,
94,Albania,2877462,6275,124,193,4,3268,41,2814,20,2181,67,40675,14136,4,08/08/2020,
83,Lebanon,6822137,6223,272,78,8,2043,1,4102,36,912,11,358376,52531,3,08/08/2020,
97,Croatia,4102508,5543,77,157,2,4817,59,569,8,1351,38,126410,30813,4,08/08/2020,
92,Greece,10417534,5421,151,211,1,1374,,3836,17,520,20,640297,61463,4,08/08/2020,
104,Djibouti,989426,5338,,59,,5083,,196,,5395,60,59909,60549,5,08/08/2020,
85,Libya,6880608,5079,,108,,660,,4311,,738,16,61077,8877,5,08/08/2020,
106,Equatorial Guinea,1407128,4821,,83,,2182,,2556,,3426,59,44356,31522,5,08/08/2020,
100,Maldives,541474,4769,,19,,2754,,1996,12,8807,35,85587,158063,3,08/08/2020,
105,Hungary,9657718,4653,32,602,,3491,27,560,8,482,62,358437,37114,4,08/08/2020,
108,CAR,4837982,4641,,59,,1716,,2866,2,959,12,29816,6163,5,08/08/2020,
103,Malawi,19176194,4575,,137,,2184,,2254,4,239,7,34051,1776,5,08/08/2020,
101,Zimbabwe,14884394,4451,,102,,1345,,3004,,299,7,147026,9878,5,08/08/2020,
107,Hong Kong,7503207,4008,69,47,1,2755,135,1206,45,534,6,692430,92285,3,08/08/2020,
110,Nicaragua,6632478,3902,,123,,2913,,866,,588,19,,,1,08/08/2020,
112,Congo,5530878,3637,,58,,1589,,1990,,658,10,,,5,08/08/2020,
109,Montenegro,628074,3549,,61,,2296,,1192,,5651,97,38891,61921,4,08/08/2020,
116,Thailand,69818371,3348,3,58,,3150,2,140,1,48,0.8,749213,10731,3,08/08/2020,
119,Somalia,15934228,3227,,93,,1728,,1406,2,203,6,,,5,08/08/2020,
111,Eswatini,1161381,3128,92,56,,1565,89,1507,10,2693,48,27428,23617,5,08/08/2020,
120,Mayotte,273437,3068,,39,,2835,,194,1,11220,143,13000,47543,5,08/08/2020,
121,Sri Lanka,21422607,2841,2,11,,2576,12,254,1,133,0.5,166737,7783,3,08/08/2020,
113,Cuba,11325880,2829,,88,,2429,,312,6,250,8,289412,25553,1,08/08/2020,
102,Namibia,2545390,2802,,16,,575,,2211,22,1101,6,32369,12717,5,08/08/2020,
115,Cabo Verde,556597,2780,,29,,2042,,709,,4995,52,61633,110732,5,08/08/2020,
117,Slovakia,5459922,2566,43,31,,1861,15,674,8,470,6,277894,50897,4,08/08/2020,
124,Mali,20304501,2561,,125,,1956,,480,,126,6,26463,1303,5,08/08/2020,
127,South Sudan,11206930,2463,13,47,,1175,,1241,,220,4,12044,1075,5,08/08/2020,
126,Slovenia,2078968,2247,14,126,1,1927,,194,3,1081,61,136455,65636,4,08/08/2020,
125,Lithuania,2718018,2231,37,81,,1668,10,482,6,821,30,550176,202418,4,08/08/2020,
118,Mozambique,31336364,2213,,15,,827,,1371,,71,0.5,66542,2123,5,08/08/2020,
114,Suriname,587168,2203,,29,,1505,,669,12,3752,49,3253,5540,2,08/08/2020,
129,Estonia,1326629,2147,14,63,,1961,5,123,,1618,47,125240,94405,4,08/08/2020,
122,Rwanda,12982426,2128,,5,,1297,,826,,164,0.4,289153,22273,5,08/08/2020,
131,Guinea-Bissau,1972405,2032,,27,,944,,1061,5,1030,14,1500,760,5,08/08/2020,
135,Iceland,341471,1955,3,10,,1833,,112,1,5725,29,155718,456021,4,08/08/2020,
134,Benin,12152847,1936,,38,,1600,,298,1,159,3,93677,7708,5,08/08/2020,
136,Sierra Leone,7992613,1887,,68,,1435,,384,,236,9,,,5,08/08/2020,
137,Yemen,29888696,1796,,512,,907,,377,,60,17,120,4,3,08/08/2020,
123,Tunisia,11831138,1656,,51,,1251,,354,9,140,4,100298,8477,5,08/08/2020,
139,New Zealand,5002100,1569,,22,,1524,,23,,314,4,490232,98005,,08/08/2020,
133,Angola,32959107,1538,,67,,544,,927,20,47,2,64747,1964,5,08/08/2020,
143,Uruguay,3474989,1325,,37,,1095,,193,2,381,11,128814,37069,2,08/08/2020,
147,Latvia,1883880,1288,7,32,,1070,,186,,684,17,211937,112500,4,08/08/2020,
130,Uganda,45871818,1267,13,6,,1115,2,146,,28,0.1,290701,6337,5,08/08/2020,
141,Jordan,10213414,1246,9,11,,1178,,57,3,122,1,640548,62716,3,08/08/2020,
150,Liberia,5068944,1230,,78,,705,,447,,243,15,,,5,08/08/2020,
144,Cyprus,1208262,1222,,19,,856,,347,,1011,16,220136,182192,3,08/08/2020,
146,Georgia,3988347,1216,3,17,,996,2,203,,305,4,258525,64820,3,08/08/2020,
149,Burkina Faso,20956424,1175,17,54,,974,13,147,,56,3,,,5,08/08/2020,
152,Niger,24283842,1153,,69,,1057,,27,,47,3,9052,373,5,08/08/2020,
132,Syria,17540765,1125,65,50,2,331,20,744,,64,3,,,3,08/08/2020,
128,Gambia,2422940,1090,,19,,146,,925,,450,8,5183,2139,5,08/08/2020,
140,Malta,441666,1035,40,9,,675,,351,,2343,20,138430,313427,4,08/08/2020,
151,Togo,8297114,1028,,22,,710,,296,2,124,3,46413,5594,5,08/08/2020,
145,Jamaica,2962513,987,29,13,1,745,,229,,333,4,42447,14328,1,08/08/2020,
154,Andorra,77278,955,,52,,839,,64,1,12358,673,3750,48526,4,08/08/2020,
157,Chad,16469258,942,,76,,838,,28,,57,5,,,5,08/08/2020,
160,Sao Tome and Principe,219555,878,,15,,799,,64,,3999,68,3120,14211,5,08/08/2020,
138,Bahamas,393626,830,,14,,95,,721,1,2109,36,6084,15456,1,08/08/2020,
148,Botswana,2356205,804,,2,,63,,739,1,341,0.8,68423,29039,5,08/08/2020,
155,Vietnam,97427861,797,8,10,,395,,392,,8,0.1,482456,4952,3,08/08/2020,
156,Lesotho,2143989,742,,23,,175,,544,,346,11,8771,4091,5,08/08/2020,
162,Diamond Princess,,712,,13,,651,,48,4,,,,,,08/08/2020,
163,San Marino,33939,699,,42,,657,,0,,20596,1238,6068,178791,4,08/08/2020,
153,Réunion,895969,675,,5,,631,,39,1,753,6,35419,39532,5,08/08/2020,
165,Channel Islands,174026,597,,47,,533,,17,,3431,270,52055,299122,4,08/08/2020,
159,Guyana,786946,538,,22,,189,,327,2,684,28,5165,6563,2,08/08/2020,
166,Tanzania,59891050,509,,21,,183,,305,7,8,0.4,,,5,08/08/2020,
167,Taiwan,23821316,479,2,7,,443,,29,,20,0.3,83117,3489,3,08/08/2020,
169,Burundi,11923187,400,,1,,304,,95,,34,0.08,15614,1310,5,08/08/2020,
170,Comoros,871377,396,,7,,353,,36,,454,8,,,5,08/08/2020,
142,Aruba,106813,396,,3,,114,,279,,3707,28,14047,131510,1,08/08/2020,
168,Myanmar,54447384,359,,6,,311,2,42,,7,0.1,123441,2267,3,08/08/2020,
175,Mauritius,1271990,344,,10,,334,,0,,270,8,205285,161389,5,08/08/2020,
176,Isle of Man,85080,336,,24,,312,,0,,3949,282,8665,101845,4,08/08/2020,
177,Martinique,375234,336,,16,,98,,222,2,895,43,12227,32585,1,08/08/2020,
171,Faeroe Islands,48882,295,4,,,193,1,102,,6035,,46126,943619,4,08/08/2020,
180,Mongolia,3283488,293,,,,260,,33,1,89,,39190,11935,3,08/08/2020,
161,Guadeloupe,400131,290,,14,,186,,90,1,725,35,19499,48732,1,08/08/2020,
178,Eritrea,3551309,285,,,,245,,40,,80,,,,5,08/08/2020,
181,Cambodia,16742008,246,3,,,215,1,31,1,15,,70664,4221,3,08/08/2020,
158,Trinidad and Tobago,1399962,243,18,8,,135,,100,,174,6,10399,7428,1,08/08/2020,
183,Cayman Islands,65800,203,,1,,202,,0,,3085,15,31299,475669,1,08/08/2020,
182,Gibraltar,33690,197,7,,,184,,13,,5847,,24054,713980,4,08/08/2020,
174,Papua New Guinea,8963473,188,,3,,53,,132,,21,0.3,10808,1206,,08/08/2020,
173,Sint Maarten,42925,177,1,17,1,86,,74,3,4123,396,1272,29633,1,08/08/2020,
172,Turks and Caicos,38769,170,29,2,,39,,129,3,4385,52,1342,34615,1,08/08/2020,
185,Bermuda,62253,157,,9,,144,,4,,2522,145,26853,431353,1,08/08/2020,
164,Belize,398331,146,32,2,,32,,112,2,367,5,4014,10077,1,08/08/2020,
189,Brunei,437905,142,,3,,138,,1,,324,7,43312,98907,3,08/08/2020,
186,Barbados,287412,138,,7,,100,,31,,480,24,12570,43735,1,08/08/2020,
188,Monaco,39271,128,,4,,105,,19,2,3259,102,38209,972957,4,08/08/2020,
190,Seychelles,98410,126,,,,125,,1,,1280,,,,5,08/08/2020,
187,Bhutan,772466,108,,,,96,,12,,140,,55518,71871,3,08/08/2020,
192,Antigua and Barbuda,98012,92,,3,,76,,13,1,939,31,1500,15304,1,08/08/2020,
191,Liechtenstein,38139,89,,1,,85,,3,,2334,26,900,23598,4,08/08/2020,
179,French Polynesia,281076,69,,,,62,,7,,245,,6140,21845,,08/08/2020,
193,St. Vincent Grenadines,110977,56,,,,49,,7,,505,,2448,22059,1,08/08/2020,
184,Saint Martin,38731,53,,3,,41,,9,1,1368,77,1183,30544,1,08/08/2020,
194,Macao,650217,46,,,,46,,0,,71,,4071,6261,3,08/08/2020,
195,Curaçao,164163,31,,1,,30,,0,,189,6,1080,6579,1,08/08/2020,
196,Fiji,897113,27,,1,,18,,8,,30,1,6693,7461,,08/08/2020,
197,Saint Lucia,183714,25,,,,24,,1,,136,,3973,21626,1,08/08/2020,
198,Timor-Leste,1320881,25,,,,24,,1,,19,,4238,3208,3,08/08/2020,
199,Grenada,112577,24,,,,23,,1,,213,,6252,55535,1,08/08/2020,
200,New Caledonia,285777,23,1,,,22,,1,,80,,11265,39419,,08/08/2020,
201,Laos,7286039,20,,,,19,,1,,3,,30727,4217,3,08/08/2020,
203,Dominica,72005,18,,,,18,,0,,250,,1005,13957,1,08/08/2020,
204,Saint Kitts and Nevis,53238,17,,,,16,,1,,319,,1168,21939,1,08/08/2020,
206,Greenland,56780,14,,,,14,,0,,247,,6026,106129,1,08/08/2020,
207,Montserrat,4992,13,,1,,11,1,1,,2604,200,61,12220,1,08/08/2020,
208,Caribbean Netherlands,26248,13,,,,7,,6,,495,,424,16154,1,08/08/2020,
209,Falkland Islands,3489,13,,,,13,,0,,3726,,2256,646604,2,08/08/2020,
210,Vatican City,801,12,,,,12,,0,,14981,,,,4,08/08/2020,
211,Western Sahara,598722,10,,1,,8,,1,,17,2,,,5,08/08/2020,
212,MS Zaandam,,9,,2,,,,7,,,,,,,08/08/2020,
202,British Virgin Islands,30252,9,,1,,7,,1,,298,33,1522,50311,1,08/08/2020,
205,St. Barth,9880,9,,,,6,,3,,911,,1246,126113,1,08/08/2020,
213,Saint Pierre Miquelon,5791,4,,,,1,,3,,691,,,,1,08/08/2020,
214,Anguilla,15017,3,,,,3,,0,,200,,537,35759,1,08/08/2020,
215,China,1439323776,84596,31,4634,,79123,35,839,42,59,3,90410000,62814,3,08/08/2020,
1,USA,331224597,5306851,894,167761,12,2756107,759,2382983,17339,16022,506,66944595,202112,1,12/08/2020,
2,Brazil,212731302,3112393,,103099,,2243124,,766170,8318,14631,485,13231548,62198,2,12/08/2020,
3,India,1381530198,2332908,4503,46216,28,1640362,2261,646330,8944,1689,33,26015297,18831,3,12/08/2020,
4,Russia,145941776,902701,5102,15260,129,710298,7123,177143,2300,6185,105,31307764,214522,4,12/08/2020,
5,South Africa,59391781,566109,,10751,,426125,,129233,539,9532,181,3278977,55209,5,12/08/2020,
7,Mexico,129084654,492522,6686,53929,926,332800,4807,105793,3832,3815,418,1112114,8615,1,12/08/2020,
6,Peru,33022595,489680,,21501,,335756,,132423,1496,14829,651,2612599,79115,2,12/08/2020,
8,Colombia,50943667,410453,,13475,,230427,,166551,1493,8057,265,1982831,38922,2,12/08/2020,
10,Chile,19134753,376616,,10178,,349541,,16897,1268,19682,532,1889616,98753,2,12/08/2020,
9,Spain,46756895,373692,,28581,,,,,617,7992,611,7472031,159806,4,12/08/2020,
11,Iran,84112309,331189,,18800,,288620,,23769,3983,3937,224,2736514,32534,3,12/08/2020,
13,UK,67926890,312789,,46628,,,,,67,4605,686,18868566,277778,4,12/08/2020,
14,Saudi Arabia,34873330,291468,,3233,,255118,,33117,1821,8358,93,3933427,112792,3,12/08/2020,
16,Pakistan,221354543,285921,730,6129,17,263193,1947,16599,785,1292,28,2186442,9878,3,12/08/2020,
15,Bangladesh,164873799,263503,,3471,,151972,,108060,,1598,21,1287988,7812,3,12/08/2020,
12,Argentina,45242544,260911,,5004,,181389,,74518,1585,5767,111,872643,19288,2,12/08/2020,
17,Italy,60451358,251237,,35215,,202461,,13561,49,4156,583,7316918,121038,4,12/08/2020,
18,Turkey,84440722,243180,,5873,,226155,,11152,617,2880,70,5387751,63805,3,12/08/2020,
20,Germany,83814910,219530,,9268,,199900,1000,10362,236,2619,111,8586648,102448,4,12/08/2020,
19,France,65290273,204172,,30354,,82836,,90982,383,3127,465,5500000,84239,4,12/08/2020,
21,Iraq,40318386,156995,,5531,,112102,,39362,545,3894,137,1183950,29365,3,12/08/2020,
22,Philippines,109742646,143749,4444,2404,93,68997,636,72348,389,1310,22,1830234,16678,3,12/08/2020,
23,Indonesia,273847853,130718,1942,5903,79,85798,2088,39017,,477,22,1757425,6418,3,12/08/2020,
24,Canada,37779537,120421,,8991,,106746,,4684,2289,3187,238,4541747,120217,1,12/08/2020,
25,Qatar,2807805,113646,,188,,110324,,3134,77,40475,67,529289,188506,3,12/08/2020,
29,Kazakhstan,18801734,100855,691,1269,,74677,975,24909,221,5364,67,2183308,116123,3,12/08/2020,
31,Egypt,102542933,95834,,5059,,54888,,35887,41,935,49,135000,1317,5,12/08/2020,
27,Ecuador,17672486,95563,,5951,,78610,,11002,348,5407,337,268726,15206,2,12/08/2020,
26,Bolivia,11690634,93328,1693,3761,49,31753,930,57814,71,7983,322,198178,16952,2,12/08/2020,
30,Israel,9197590,87173,580,633,11,61577,1497,24963,379,9478,69,1996966,217118,3,12/08/2020,
28,Ukraine,43702287,84548,1433,1970,19,45686,752,36892,129,1935,45,1214941,27800,4,12/08/2020,
33,Sweden,10106455,83126,,5770,,,,,35,8225,571,863315,85422,4,12/08/2020,
35,Oman,5120226,82299,249,539,6,77072,352,4688,165,16073,105,309212,60390,3,12/08/2020,
32,Dominican Republic,10860133,81094,,1346,,45666,,34082,293,7467,124,300134,27636,1,12/08/2020,
34,Panama,4322210,76464,,1680,,50665,,24119,157,17691,389,255418,59094,1,12/08/2020,
36,Belgium,11595426,75008,388,9885,6,17841,49,47282,77,6469,852,1872714,161505,4,12/08/2020,
37,Kuwait,4277522,73068,,486,,64759,,7823,110,17082,114,539461,126115,3,12/08/2020,
39,Belarus,9448959,69005,,592,,65219,,3194,,7303,63,1377540,145787,4,12/08/2020,
38,Romania,19222280,63762,,2764,,30585,,30413,485,3317,144,1404845,73084,4,12/08/2020,
41,UAE,9903711,62966,,358,,56961,,5647,,6358,36,5627515,568223,3,12/08/2020,
42,Netherlands,17139272,59973,,6159,,,,,30,3499,359,1195475,69751,4,12/08/2020,
40,Guatemala,17951433,57966,,2233,,46442,,9291,5,3229,124,185374,10326,1,12/08/2020,
45,Singapore,5855560,55395,42,27,,50128,,5240,,9460,5,1610906,275107,3,12/08/2020,
43,Poland,37841737,53676,715,1830,9,37611,461,14235,76,1418,48,2257525,59657,4,12/08/2020,
46,Portugal,10193189,52945,,1761,,38760,,12424,29,5194,173,1766454,173297,4,12/08/2020,
44,Japan,126430593,48928,,1052,,33975,,13901,171,387,8,1024235,8101,3,12/08/2020,
47,Honduras,9921857,48403,531,1515,9,6805,156,40083,44,4878,153,118409,11934,1,12/08/2020,
48,Nigeria,206676309,47290,,956,,33609,,12725,7,229,5,319851,1548,5,12/08/2020,
50,Bahrain,1707481,44804,,165,,41504,,3135,38,26240,97,923342,540763,3,12/08/2020,
51,Ghana,31142362,41404,,215,,39055,,2134,6,1330,7,416988,13390,5,12/08/2020,
53,Armenia,2963887,40794,201,806,3,33492,335,6496,,13764,272,179032,60404,3,12/08/2020,
52,Kyrgyzstan,6535950,40759,304,1484,6,32997,263,6278,24,6236,227,267718,40961,3,12/08/2020,
59,Afghanistan,39021453,37345,76,1354,10,26694,279,9297,31,957,35,97199,2491,3,12/08/2020,
55,Switzerland,8661816,36895,,1990,,32700,300,2205,22,4259,230,847325,97823,4,12/08/2020,
54,Algeria,43936910,36204,,1322,,25263,,9619,57,824,30,,,5,12/08/2020,
49,Morocco,36959334,35195,,533,,25385,,9277,31,952,14,1494096,40425,5,12/08/2020,
60,Azerbaijan,10149490,33731,,495,,30856,,2380,,3323,49,796459,78473,3,12/08/2020,
58,Uzbekistan,33522656,32215,468,208,4,24090,386,7917,428,961,6,1377915,41104,3,12/08/2020,
65,Serbia,8733186,28497,,652,,18965,,8880,91,3263,75,762229,87280,4,12/08/2020,
62,Moldova,4032855,28223,,857,,19740,,7626,362,6998,213,128076,31758,4,12/08/2020,
57,Venezuela,28426403,27938,,238,,19706,,7994,80,983,8,1603217,56399,2,12/08/2020,
63,Kenya,53897379,27425,,438,,13867,,13120,44,509,8,362501,6726,5,12/08/2020,
66,Ireland,4943953,26801,,1773,,23364,,1664,7,5421,359,674695,136469,4,12/08/2020,
61,Costa Rica,5099365,24508,,255,,7971,,16282,85,4806,50,108819,21340,1,12/08/2020,
56,Ethiopia,115262756,24175,,440,,10696,,13039,190,210,4,520891,4519,5,12/08/2020,
64,Nepal,29193655,23948,,83,,16664,,7201,,820,3,775100,26550,3,12/08/2020,
67,Austria,9012278,22439,194,724,1,20268,145,1447,25,2490,80,983018,109075,4,12/08/2020,
68,Australia,25532905,22127,414,352,21,12393,6,9382,51,867,14,5030086,197004,,12/08/2020,
69,El Salvador,6489960,21644,375,577,7,10056,181,11011,484,3335,89,268539,41378,1,12/08/2020,
70,Czechia,10711290,18783,,391,,13222,,5170,17,1754,37,757957,70762,4,12/08/2020,
72,Cameroon,26615242,18213,,398,,15320,,2495,30,684,15,149000,5598,5,12/08/2020,
75,Ivory Coast,26446900,16847,,105,,13321,,3421,,637,4,110359,4173,5,12/08/2020,
71,Palestine,5113965,15184,309,104,,8369,188,6711,,2969,20,214862,42015,3,12/08/2020,
76,Denmark,5794557,14959,,621,,12988,,1350,2,2582,107,1780284,307234,4,12/08/2020,
74,S. Korea,51274333,14714,54,305,,13786,57,623,15,287,6,1646652,32115,3,12/08/2020,
73,Bosnia and Herzegovina,3278372,14708,,447,,8411,,5850,,4486,136,154476,47120,4,12/08/2020,
77,Bulgaria,6942144,13722,,471,,8154,,5097,64,1977,68,313866,45212,4,12/08/2020,
78,Madagascar,27765465,13317,,152,,11276,,1889,98,480,5,49742,1792,5,12/08/2020,
79,North Macedonia,2083364,12083,,529,,8248,,3306,6,5800,254,117475,56387,4,12/08/2020,
82,Sudan,43957560,12033,,786,,6282,,4965,,274,18,401,9,5,12/08/2020,
81,Senegal,16789925,11380,,238,,7449,,3693,49,678,14,121982,7265,5,12/08/2020,
86,Norway,5426049,9751,,256,,8857,,638,2,1797,47,499866,92123,4,12/08/2020,
87,DRC,89839548,9538,39,225,,8421,46,892,,106,3,,,5,12/08/2020,
88,Malaysia,32412037,9114,11,125,,8817,8,172,1,281,4,1074020,33136,3,12/08/2020,
90,French Guiana,299491,8360,,49,,7632,,679,20,27914,164,43127,144001,2,12/08/2020,
84,Zambia,18437189,8275,,241,,7004,,1030,,449,13,94811,5142,5,12/08/2020,
89,Guinea,13169789,8018,,50,,7020,,948,24,609,4,14407,1094,5,12/08/2020,
91,Gabon,2231283,8006,,51,,5823,,2132,9,3588,23,91767,41127,5,12/08/2020,
93,Tajikistan,9560402,7871,,63,,6653,,1155,,823,7,,,3,12/08/2020,
95,Haiti,11418002,7649,,183,,4982,,2484,,670,16,18933,1658,1,12/08/2020,
96,Finland,5541722,7642,19,333,,6980,,329,1,1379,60,431318,77831,4,12/08/2020,
80,Paraguay,7142287,7519,,86,,5326,,2107,33,1053,12,142394,19937,2,12/08/2020,
98,Luxembourg,627091,7242,,122,,6222,,898,4,11549,195,653707,1042444,4,12/08/2020,
83,Lebanon,6821804,7121,,87,,2377,,4657,35,1044,13,377221,55296,3,12/08/2020,
94,Albania,2877428,6676,,205,,3480,,2991,20,2320,71,42854,14893,4,12/08/2020,
99,Mauritania,4662403,6598,,157,,5704,,737,3,1415,34,57604,12355,5,12/08/2020,
85,Libya,6881630,6302,,132,,740,,5430,,916,19,68201,9911,5,12/08/2020,
92,Greece,10416981,5942,,214,,3804,,1924,26,570,21,668739,64197,4,12/08/2020,
97,Croatia,4102233,5740,,160,,4962,,618,5,1399,39,130688,31858,4,12/08/2020,
104,Djibouti,989583,5348,,59,,5133,,156,,5404,60,61199,61843,5,12/08/2020,
100,Maldives,541578,5223,,20,,2849,,2354,12,9644,37,90704,167481,3,12/08/2020,
106,Equatorial Guinea,1407634,4821,,83,,2182,,2556,,3425,59,44356,31511,5,12/08/2020,
101,Zimbabwe,14886760,4818,,104,,1544,20,3170,,324,7,149748,10059,5,12/08/2020,
105,Hungary,9657451,4768,22,605,,3529,2,634,5,494,63,366356,37935,4,12/08/2020,
103,Malawi,19181614,4714,,152,,2477,,2085,4,246,8,35337,1842,5,12/08/2020,
108,CAR,4838901,4645,,61,,1723,,2861,2,960,13,29817,6162,5,12/08/2020,
107,Hong Kong,7503871,4244,62,63,5,3052,,1129,30,566,8,692430,92276,3,12/08/2020,
110,Nicaragua,6633339,4115,,128,,2913,,1074,,620,19,,,1,12/08/2020,
109,Montenegro,628075,3748,,71,,2558,,1119,,5967,113,40408,64336,4,12/08/2020,
112,Congo,5532367,3745,,60,,1625,,2060,,677,11,,,5,12/08/2020,
111,Eswatini,1161512,3410,,63,,1720,,1627,10,2936,54,27837,23966,5,12/08/2020,
116,Thailand,69820280,3356,5,58,,3169,6,129,1,48,0.8,749213,10731,3,12/08/2020,
102,Namibia,2545894,3229,,19,,715,,2495,12,1268,7,36287,14253,5,12/08/2020,
119,Somalia,15939093,3227,,93,,1728,,1406,2,202,6,,,5,12/08/2020,
113,Cuba,11325805,3093,,88,,2472,,533,6,273,8,305652,26987,1,12/08/2020,
120,Mayotte,273509,3091,,39,,2835,,217,1,11301,143,13000,47530,5,12/08/2020,
115,Cabo Verde,556663,2920,,33,,2148,,739,,5246,59,61633,110719,5,12/08/2020,
121,Sri Lanka,21423586,2880,,11,,2638,16,231,1,134,0.5,166737,7783,3,12/08/2020,
117,Slovakia,5459951,2690,75,31,,1884,10,775,4,493,6,284111,52035,4,12/08/2020,
124,Mali,20310902,2577,,125,,1973,,479,,127,6,28652,1411,5,12/08/2020,
114,Suriname,587225,2559,,39,,1712,,808,14,4358,66,4060,6914,2,12/08/2020,
118,Mozambique,31345971,2481,,17,,910,,1554,,79,0.5,71351,2276,5,12/08/2020,
127,South Sudan,11208364,2472,,47,,1175,,1250,,221,4,12044,1075,5,12/08/2020,
125,Lithuania,2717606,2309,26,81,,1683,4,545,6,850,30,561555,206636,4,12/08/2020,
126,Slovenia,2078971,2272,,129,,1960,,183,2,1093,62,137845,66304,4,12/08/2020,
129,Estonia,1326639,2174,7,63,,1975,7,136,,1639,47,129633,97715,4,12/08/2020,
122,Rwanda,12985946,2171,,7,,1478,,686,,167,0.5,309653,23845,5,12/08/2020,
131,Guinea-Bissau,1972914,2088,,29,,1015,,1044,5,1058,15,1500,760,5,12/08/2020,
134,Benin,12156329,2001,,38,,1681,,282,,165,3,101987,8390,5,12/08/2020,
135,Iceland,341496,1968,,10,,1844,,114,1,5763,29,164928,482957,4,12/08/2020,
136,Sierra Leone,7994389,1932,,69,,1478,,385,,242,9,,,5,12/08/2020,
137,Yemen,29895891,1831,,523,,919,4,389,,61,17,120,4,3,12/08/2020,
123,Tunisia,11832489,1738,,52,,1272,,414,9,147,4,106332,8986,5,12/08/2020,
