Country_id,Country,Population,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Continent,scrap_date,scrap_time,Country_id,Continent_id,"Tests/
1M pop
"
209,Falkland Islands,"3,488",13,,,,13,,0,,"3,727",,"1,816",South America,02.08.20,,209,2,"520,642"
207,Montserrat,"4,992",12,,1,,10,,1,,"2,404",200,61,North America,02.08.20,,207,1,"12,220"
210,Vatican City,801,12,,,,12,,0,,"14,981",,,Europe,02.08.20,,210,4,
211,Western Sahara,"598,481",10,,1,,8,,1,,17,2,,Africa,02.08.20,,211,5,
212,MS Zaandam,,9,,2,,,,7,,,,,,02.08.20,,212,,
205,St. Barth,"9,880",9,1,,,6,,3,,911,,"1,246",North America,02.08.20,,205,1,"126,113"
202,British Virgin Islands,"30,248",8,,1,,7,,0,,264,33,"1,253",North America,02.08.20,,202,1,"41,424"
213,Saint Pierre Miquelon,"5,791",4,,,,1,,3,,691,,,North America,02.08.20,,213,1,
214,Anguilla,"15,014",3,,,,3,,0,,200,,380,North America,02.08.20,,214,1,"25,310"
215,China,"1,439,323,776","84,385",49,"4,634",,"79,003",14,748,36,59,3,"90,410,000",Asia,02.08.20,,215,3,"62,814"
1,USA,"331,203,424","5,120,955","25,431","164,577",483,"2,620,147","3,180","2,336,231","18,038","15,462",497,"64,096,129",North America,08.08.20,,1,1,"193,525"
2,Brazil,"212,714,814","2,988,796","21,732","100,240",538,"2,068,394",,"820,162","8,318","14,051",471,"13,206,188",South America,08.08.20,,2,2,"62,084"
3,India,"1,381,382,037","2,152,020","65,156","43,453",875,"1,479,804","52,135","628,763","8,944","1,558",31,"23,387,171",Asia,08.08.20,,3,3,"16,930"
4,Russia,"145,941,094","882,347","5,212","14,854",129,"690,207","6,615","177,286","2,300","6,046",102,"30,038,123",Europe,08.08.20,,4,4,"205,824"
5,South Africa,"59,383,609","545,476",,"9,909",,"394,759",,"140,808",539,"9,186",167,"3,183,658",Africa,08.08.20,,5,5,"53,612"
7,Mexico,"129,069,858","469,407","6,717","51,311",794,"313,386","4,538","104,710","3,864","3,637",398,"1,071,706",North America,08.08.20,,7,1,"8,303"
6,Peru,"33,017,574","463,875",,"20,649",,"314,332",,"128,894","1,460","14,049",625,"2,522,993",South America,08.08.20,,6,2,"76,414"
10,Chile,"19,132,961","371,023","2,198","10,011",53,"344,133","1,965","16,879","1,305","19,392",523,"1,812,895",South America,08.08.20,,10,2,"94,752"
8,Colombia,"50,937,743","367,196",,"12,250",,"198,495",,"156,451","1,493","7,209",240,"1,842,292",South America,08.08.20,,8,2,"36,168"
9,Spain,"46,756,698","361,442",,"28,503",,,,,617,"7,730",610,"7,064,329",Europe,08.08.20,,9,4,"151,087"
11,Iran,"84,100,560","324,692","2,125","18,264",132,"282,122","2,398","24,306","4,148","3,861",217,"2,637,575",Asia,08.08.20,,11,3,"31,362"
13,UK,"67,923,001","309,763",758,"46,566",55,,,,67,"4,561",686,"17,801,559",Europe,08.08.20,,13,4,"262,084"
14,Saudi Arabia,"34,867,401","287,262","1,469","3,130",37,"250,440","1,492","33,692","1,828","8,239",90,"3,754,850",Asia,08.08.20,,14,3,"107,689"
16,Pakistan,"221,307,590","283,487",842,"6,068",16,"259,604","1,505","17,815",801,"1,281",27,"2,103,699",Asia,08.08.20,,16,3,"9,506"
15,Bangladesh,"164,855,881","255,113","2,611","3,365",32,"146,604","1,020","105,144",,"1,547",20,"1,249,560",Asia,08.08.20,,15,3,"7,580"
17,Italy,"60,452,326","250,103",347,"35,203",13,"201,947",305,"12,953",43,"4,137",582,"7,212,207",Europe,08.08.20,,17,4,"119,304"
18,Turkey,"84,430,809","239,622","1,172","5,829",16,"222,656","1,082","11,137",587,"2,838",69,"5,202,370",Asia,08.08.20,,18,3,"61,617"
12,Argentina,"45,238,016","235,677",,"4,450",39,"108,242","4,945","122,985","1,293","5,210",98,"830,057",South America,08.08.20,,12,2,"18,349"
20,Germany,"83,811,990","216,692",377,"9,259",5,"197,400","1,200","10,033",236,"2,585",110,"8,586,648",Europe,08.08.20,,20,4,"102,451"
19,France,"65,288,699","197,921",,"30,324",,"82,836",,"84,761",383,"3,031",464,"4,183,143",Europe,08.08.20,,19,4,"64,071"
21,Iraq,"40,308,497","147,389","3,325","5,310",74,"105,504","2,307","36,575",577,"3,657",132,"1,127,383",Asia,08.08.20,,21,3,"27,969"
22,Philippines,"109,726,705","126,885","4,131","2,209",41,"67,117",265,"57,559",239,"1,156",20,"1,735,780",Asia,08.08.20,,22,3,"15,819"
23,Indonesia,"273,816,262","123,503","2,277","5,658",65,"79,306","1,749","38,539",,451,21,"1,693,880",Asia,08.08.20,,23,3,"6,186"
24,Canada,"37,775,925","118,985",,"8,970",,"103,435",,"6,580","2,276","3,150",237,"4,367,208",North America,08.08.20,,24,1,"115,608"
25,Qatar,"2,807,805","112,650",267,182,2,"109,438",296,"3,030",78,"40,120",65,"516,825",Asia,08.08.20,,25,3,"184,067"
29,Kazakhstan,"18,799,280","97,829",907,"1,058",,"71,609",929,"25,162",221,"5,204",56,"2,183,308",Asia,08.08.20,,29,3,"116,138"
31,Egypt,"102,521,807","95,147",,"4,971",,"50,553",,"39,623",41,928,48,"135,000",Africa,08.08.20,,31,5,"1,317"
27,Ecuador,"17,669,556","93,572","1,603","5,916",19,"71,605",142,"16,051",369,"5,296",335,"261,829",South America,08.08.20,,27,2,"14,818"
26,Bolivia,"11,688,894","87,891","1,468","3,524",59,"28,139",766,"56,228",71,"7,519",301,"187,103",South America,08.08.20,,26,2,"16,007"
33,Sweden,"10,105,768","82,323",,"5,763",,,,,34,"8,146",570,"863,315",Europe,08.08.20,,33,4,"85,428"
30,Israel,"9,197,590","82,279","1,288",592,11,"57,068","1,755","24,619",389,"8,946",64,"1,872,453",Asia,08.08.20,,30,3,"203,581"
35,Oman,"5,118,802","81,357",290,509,7,"73,481","1,218","7,367",173,"15,894",99,"309,212",Asia,08.08.20,,35,3,"60,407"
28,Ukraine,"43,705,144","79,750","1,489","1,879",27,"43,655",600,"34,216",143,"1,825",43,"1,154,378",Europe,08.08.20,,28,4,"26,413"
32,Dominican Republic,"10,858,945","78,778","1,069","1,289",30,"42,538","1,145","34,951",317,"7,255",119,"290,267",North America,08.08.20,,32,1,"26,731"
36,Belgium,"11,594,876","72,784",768,"9,866",5,"17,728",28,"45,190",69,"6,277",851,"1,791,554",Europe,08.08.20,,36,4,"154,513"
34,Panama,"4,321,467","72,560",,"1,591",,"46,675",,"24,294",161,"16,791",368,"244,280",North America,08.08.20,,34,1,"56,527"
37,Kuwait,"4,276,831","71,199",472,474,3,"62,806",476,"7,919",125,"16,648",111,"529,130",Asia,08.08.20,,37,3,"123,720"
39,Belarus,"9,448,992","68,738",124,585,2,"64,744",544,"3,409",,"7,275",62,"1,363,011",Europe,08.08.20,,39,4,"144,249"
41,UAE,"9,902,405","62,300",239,356,,"56,245",230,"5,699",,"6,291",36,"5,439,157",Asia,08.08.20,,41,3,"549,276"
38,Romania,"19,223,675","60,623","1,350","2,659",43,"29,872",583,"28,092",448,"3,154",138,"1,364,759",Europe,08.08.20,,38,4,"70,994"
42,Netherlands,"17,138,859","57,987",486,"6,157",3,,,,38,"3,383",359,"1,079,860",Europe,08.08.20,,42,4,"63,007"
40,Guatemala,"17,947,806","56,189",919,"2,197",29,"44,072",937,"9,920",5,"3,131",122,"176,400",North America,08.08.20,,40,1,"9,828"
45,Singapore,"5,855,057","54,929",132,27,,"48,583",271,"6,319",,"9,381",5,"1,474,372",Asia,08.08.20,,45,3,"251,812"
46,Portugal,"10,193,512","52,537",186,"1,750",4,"38,364",277,"12,423",33,"5,154",172,"1,705,474",Europe,08.08.20,,46,4,"167,310"
43,Poland,"37,842,189","51,167",843,"1,800",13,"36,403",362,"12,964",72,"1,352",48,"2,199,085",Europe,08.08.20,,43,4,"58,112"
47,Honduras,"9,920,134","46,365",610,"1,465",19,"6,355",130,"38,545",45,"4,674",148,"112,370",North America,08.08.20,,47,1,"11,327"
48,Nigeria,"206,620,302","45,687",,936,,"32,637",,"12,114",7,221,5,"310,729",Africa,08.08.20,,48,5,"1,504"
44,Japan,"126,434,806","43,815",,"1,033",,"30,153",,"12,629",131,347,8,"961,915",Asia,08.08.20,,44,3,"7,608"
50,Bahrain,"1,706,831","43,307",,159,,"40,276",,"2,872",40,"25,373",93,"886,095",Asia,08.08.20,,50,3,"519,146"
51,Ghana,"31,135,259","40,533",436,206,,"37,702","1,064","2,625",7,"1,302",7,"409,373",Africa,08.08.20,,51,5,"13,148"
53,Armenia,"2,963,826","40,185",200,785,8,"32,395",387,"7,005",,"13,558",265,"174,438",Asia,08.08.20,,53,3,"58,856"
52,Kyrgyzstan,"6,534,773","39,571",409,"1,459",8,"31,062",298,"7,050",24,"6,055",223,"267,718",Asia,08.08.20,,52,3,"40,968"
59,Afghanistan,"39,011,848","37,054",39,"1,312",5,"25,960",57,"9,782",31,950,34,"92,710",Asia,08.08.20,,59,3,"2,376"
55,Switzerland,"8,661,125","36,451",182,"1,986",,"31,900",300,"2,565",21,"4,209",229,"835,724",Europe,08.08.20,,55,4,"96,491"
54,Algeria,"43,928,245","34,639",484,"1,293",11,"24,083",416,"9,263",57,789,29,,Africa,08.08.20,,54,5,
60,Azerbaijan,"10,148,493","33,481",105,488,5,"30,056",360,"2,937",,"3,299",48,"779,508",Asia,08.08.20,,60,3,"76,810"
49,Morocco,"36,954,554","32,007","1,345",480,19,"22,190",642,"9,337",31,866,13,"1,427,635",Africa,08.08.20,,49,5,"38,632"
58,Uzbekistan,"33,517,353","29,652",595,187,6,"21,006",947,"8,459",228,885,6,"1,377,915",Asia,08.08.20,,58,3,"41,110"
65,Serbia,"8,733,569","27,863",255,632,6,"14,047",,"13,184",121,"3,190",72,"741,073",Europe,08.08.20,,65,4,"84,853"
62,Moldova,"4,032,957","27,443",453,841,6,"19,100",182,"7,502",362,"6,805",209,"128,076",Europe,08.08.20,,62,4,"31,757"
66,Ireland,"4,943,351","26,644",174,"1,772",,"23,364",,"1,508",5,"5,390",358,"657,897",Europe,08.08.20,,66,4,"133,087"
63,Kenya,"53,884,404","25,837",699,418,5,"11,899",781,"13,520",44,479,8,"349,307",Africa,08.08.20,,63,5,"6,483"
57,Venezuela,"28,427,280","24,166",,208,,"12,470",,"11,488",66,850,7,"1,573,859",South America,08.08.20,,57,2,"55,364"
64,Nepal,"29,187,920","22,592",378,73,3,"16,313",499,"6,206",,774,3,"747,691",Asia,08.08.20,,64,3,"25,616"
56,Ethiopia,"115,231,540","22,253",801,390,10,"9,707",292,"12,156",185,193,3,"488,936",Africa,08.08.20,,56,5,"4,243"
61,Costa Rica,"5,098,857","22,081",,218,,"7,266",,"14,597",89,"4,331",43,"100,050",North America,08.08.20,,61,1,"19,622"
67,Austria,"9,011,717","21,919",82,721,1,"19,812",122,"1,386",24,"2,432",80,"955,239",Europe,08.08.20,,67,4,"106,000"
68,Australia,"25,529,672","20,698",426,278,12,"11,320",,"9,100",53,811,11,"4,764,223",Australia/Oceania,08.08.20,,68,,"186,615"
69,El Salvador,"6,489,603","19,978",434,536,16,"9,515",136,"9,927",514,"3,078",83,"258,647",North America,08.08.20,,69,1,"39,856"
70,Czechia,"10,711,073","18,146",86,389,,"12,764",15,"4,993",17,"1,694",36,"743,589",Europe,08.08.20,,70,4,"69,422"
72,Cameroon,"26,607,999","17,718",,391,,"15,320",,"2,007",30,666,15,"149,000",Africa,08.08.20,,72,5,"5,600"
75,Ivory Coast,"26,439,740","16,524",,104,,"12,802",,"3,618",,625,4,"105,508",Africa,08.08.20,,75,5,"3,991"
74,S. Korea,"51,273,852","14,562",43,304,1,"13,629",86,629,17,284,6,"1,620,514",Asia,08.08.20,,74,3,"31,605"
76,Denmark,"5,794,334","14,442",,617,,"12,840",,985,2,"2,492",106,"1,680,226",Europe,08.08.20,,76,4,"289,977"
71,Palestine,"5,112,665","13,928",206,96,2,"7,706",496,"6,126",,"2,724",19,"200,280",Asia,08.08.20,,71,3,"39,173"
73,Bosnia and Herzegovina,"3,278,594","13,687",,394,,"7,373",,"5,920",,"4,175",120,"148,090",Europe,08.08.20,,73,4,"45,169"
77,Bulgaria,"6,942,712","13,209",,442,,"7,622",,"5,145",55,"1,903",64,"299,924",Europe,08.08.20,,77,4,"43,200"
78,Madagascar,"27,757,659","12,922",214,141,6,"10,604",192,"2,177",95,466,5,"47,759",Africa,08.08.20,,78,5,"1,721"
82,Sudan,"43,946,341","11,894",,773,,"6,243",,"4,878",,271,18,401,Africa,08.08.20,,82,5,9
79,North Macedonia,"2,083,365","11,754",200,523,4,"7,622",15,"3,609",3,"5,642",251,"113,619",Europe,08.08.20,,79,4,"54,536"
81,Senegal,"16,785,086","11,003",116,229,4,"7,329",143,"3,445",39,656,14,"116,472",Africa,08.08.20,,81,5,"6,939"
86,Norway,"5,425,586","9,568",17,256,,"8,857",,455,2,"1,763",47,"479,789",Europe,08.08.20,,86,4,"88,431"
87,DRC,"89,809,656","9,436",81,218,,"8,275",101,943,,105,2,,Africa,08.08.20,,87,5,
88,Malaysia,"32,407,505","9,070",7,125,,"8,775",47,170,2,280,4,"1,036,339",Asia,08.08.20,,88,3,"31,978"
90,French Guiana,"299,406","8,204",,47,,"7,320",,837,23,"27,401",157,"42,101",South America,08.08.20,,90,2,"140,615"
91,Gabon,"2,230,707","7,923",,51,,"5,704",,"2,168",9,"3,552",23,"89,423",Africa,08.08.20,,91,5,"40,087"
84,Zambia,"18,431,541","7,903",417,203,3,"6,431",167,"1,269",,429,11,"92,341",Africa,08.08.20,,84,5,"5,010"
89,Guinea,"13,165,882","7,777",,50,,"6,800",,927,24,591,4,"14,407",Africa,08.08.20,,89,5,"1,094"
93,Tajikistan,"9,558,055","7,706",,62,,"6,484",,"1,160",,806,6,,Asia,08.08.20,,93,3,
95,Haiti,"11,416,483","7,599",17,177,6,"4,893",61,"2,529",,666,16,"18,501",North America,08.08.20,,95,1,"1,621"
96,Finland,"5,541,628","7,568",14,331,,"6,980",,257,,"1,366",60,"407,984",Europe,08.08.20,,96,4,"73,622"
98,Luxembourg,"626,980","7,113",,119,,"5,848",,"1,146",6,"11,345",190,"631,466",Europe,08.08.20,,98,4,"1,007,155"
80,Paraguay,"7,141,330","6,508",,69,,"5,123",,"1,316",25,911,10,"136,279",South America,08.08.20,,80,2,"19,083"
99,Mauritania,"4,661,063","6,498",,157,,"5,443",,898,3,"1,394",34,"57,387",Africa,08.08.20,,99,5,"12,312"
94,Albania,"2,877,462","6,275",124,193,4,"3,268",41,"2,814",20,"2,181",67,"40,675",Europe,08.08.20,,94,4,"14,136"
83,Lebanon,"6,822,137","6,223",272,78,8,"2,043",1,"4,102",36,912,11,"358,376",Asia,08.08.20,,83,3,"52,531"
97,Croatia,"4,102,508","5,543",77,157,2,"4,817",59,569,8,"1,351",38,"126,410",Europe,08.08.20,,97,4,"30,813"
92,Greece,"10,417,534","5,421",151,211,1,"1,374",,"3,836",17,520,20,"640,297",Europe,08.08.20,,92,4,"61,463"
104,Djibouti,"989,426","5,338",,59,,"5,083",,196,,"5,395",60,"59,909",Africa,08.08.20,,104,5,"60,549"
85,Libya,"6,880,608","5,079",,108,,660,,"4,311",,738,16,"61,077",Africa,08.08.20,,85,5,"8,877"
106,Equatorial Guinea,"1,407,128","4,821",,83,,"2,182",,"2,556",,"3,426",59,"44,356",Africa,08.08.20,,106,5,"31,522"
100,Maldives,"541,474","4,769",,19,,"2,754",,"1,996",12,"8,807",35,"85,587",Asia,08.08.20,,100,3,"158,063"
105,Hungary,"9,657,718","4,653",32,602,,"3,491",27,560,8,482,62,"358,437",Europe,08.08.20,,105,4,"37,114"
108,CAR,"4,837,982","4,641",,59,,"1,716",,"2,866",2,959,12,"29,816",Africa,08.08.20,,108,5,"6,163"
103,Malawi,"19,176,194","4,575",,137,,"2,184",,"2,254",4,239,7,"34,051",Africa,08.08.20,,103,5,"1,776"
101,Zimbabwe,"14,884,394","4,451",,102,,"1,345",,"3,004",,299,7,"147,026",Africa,08.08.20,,101,5,"9,878"
107,Hong Kong,"7,503,207","4,008",69,47,1,"2,755",135,"1,206",45,534,6,"692,430",Asia,08.08.20,,107,3,"92,285"
110,Nicaragua,"6,632,478","3,902",,123,,"2,913",,866,,588,19,,North America,08.08.20,,110,1,
112,Congo,"5,530,878","3,637",,58,,"1,589",,"1,990",,658,10,,Africa,08.08.20,,112,5,
109,Montenegro,"628,074","3,549",,61,,"2,296",,"1,192",,"5,651",97,"38,891",Europe,08.08.20,,109,4,"61,921"
116,Thailand,"69,818,371","3,348",3,58,,"3,150",2,140,1,48,0.8,"749,213",Asia,08.08.20,,116,3,"10,731"
119,Somalia,"15,934,228","3,227",,93,,"1,728",,"1,406",2,203,6,,Africa,08.08.20,,119,5,
111,Eswatini,"1,161,381","3,128",92,56,,"1,565",89,"1,507",10,"2,693",48,"27,428",Africa,08.08.20,,111,5,"23,617"
120,Mayotte,"273,437","3,068",,39,,"2,835",,194,1,"11,220",143,"13,000",Africa,08.08.20,,120,5,"47,543"
121,Sri Lanka,"21,422,607","2,841",2,11,,"2,576",12,254,1,133,0.5,"166,737",Asia,08.08.20,,121,3,"7,783"
113,Cuba,"11,325,880","2,829",,88,,"2,429",,312,6,250,8,"289,412",North America,08.08.20,,113,1,"25,553"
102,Namibia,"2,545,390","2,802",,16,,575,,"2,211",22,"1,101",6,"32,369",Africa,08.08.20,,102,5,"12,717"
115,Cabo Verde,"556,597","2,780",,29,,"2,042",,709,,"4,995",52,"61,633",Africa,08.08.20,,115,5,"110,732"
117,Slovakia,"5,459,922","2,566",43,31,,"1,861",15,674,8,470,6,"277,894",Europe,08.08.20,,117,4,"50,897"
124,Mali,"20,304,501","2,561",,125,,"1,956",,480,,126,6,"26,463",Africa,08.08.20,,124,5,"1,303"
127,South Sudan,"11,206,930","2,463",13,47,,"1,175",,"1,241",,220,4,"12,044",Africa,08.08.20,,127,5,"1,075"
126,Slovenia,"2,078,968","2,247",14,126,1,"1,927",,194,3,"1,081",61,"136,455",Europe,08.08.20,,126,4,"65,636"
125,Lithuania,"2,718,018","2,231",37,81,,"1,668",10,482,6,821,30,"550,176",Europe,08.08.20,,125,4,"202,418"
118,Mozambique,"31,336,364","2,213",,15,,827,,"1,371",,71,0.5,"66,542",Africa,08.08.20,,118,5,"2,123"
114,Suriname,"587,168","2,203",,29,,"1,505",,669,12,"3,752",49,"3,253",South America,08.08.20,,114,2,"5,540"
129,Estonia,"1,326,629","2,147",14,63,,"1,961",5,123,,"1,618",47,"125,240",Europe,08.08.20,,129,4,"94,405"
122,Rwanda,"12,982,426","2,128",,5,,"1,297",,826,,164,0.4,"289,153",Africa,08.08.20,,122,5,"22,273"
131,Guinea-Bissau,"1,972,405","2,032",,27,,944,,"1,061",5,"1,030",14,"1,500",Africa,08.08.20,,131,5,760
135,Iceland,"341,471","1,955",3,10,,"1,833",,112,1,"5,725",29,"155,718",Europe,08.08.20,,135,4,"456,021"
134,Benin,"12,152,847","1,936",,38,,"1,600",,298,1,159,3,"93,677",Africa,08.08.20,,134,5,"7,708"
136,Sierra Leone,"7,992,613","1,887",,68,,"1,435",,384,,236,9,,Africa,08.08.20,,136,5,
137,Yemen,"29,888,696","1,796",,512,,907,,377,,60,17,120,Asia,08.08.20,,137,3,4
123,Tunisia,"11,831,138","1,656",,51,,"1,251",,354,9,140,4,"100,298",Africa,08.08.20,,123,5,"8,477"
139,New Zealand,"5,002,100","1,569",,22,,"1,524",,23,,314,4,"490,232",Australia/Oceania,08.08.20,,139,,"98,005"
133,Angola,"32,959,107","1,538",,67,,544,,927,20,47,2,"64,747",Africa,08.08.20,,133,5,"1,964"
143,Uruguay,"3,474,989","1,325",,37,,"1,095",,193,2,381,11,"128,814",South America,08.08.20,,143,2,"37,069"
147,Latvia,"1,883,880","1,288",7,32,,"1,070",,186,,684,17,"211,937",Europe,08.08.20,,147,4,"112,500"
130,Uganda,"45,871,818","1,267",13,6,,"1,115",2,146,,28,0.1,"290,701",Africa,08.08.20,,130,5,"6,337"
141,Jordan,"10,213,414","1,246",9,11,,"1,178",,57,3,122,1,"640,548",Asia,08.08.20,,141,3,"62,716"
150,Liberia,"5,068,944","1,230",,78,,705,,447,,243,15,,Africa,08.08.20,,150,5,
144,Cyprus,"1,208,262","1,222",,19,,856,,347,,"1,011",16,"220,136",Asia,08.08.20,,144,3,"182,192"
146,Georgia,"3,988,347","1,216",3,17,,996,2,203,,305,4,"258,525",Asia,08.08.20,,146,3,"64,820"
149,Burkina Faso,"20,956,424","1,175",17,54,,974,13,147,,56,3,,Africa,08.08.20,,149,5,
152,Niger,"24,283,842","1,153",,69,,"1,057",,27,,47,3,"9,052",Africa,08.08.20,,152,5,373
132,Syria,"17,540,765","1,125",65,50,2,331,20,744,,64,3,,Asia,08.08.20,,132,3,
128,Gambia,"2,422,940","1,090",,19,,146,,925,,450,8,"5,183",Africa,08.08.20,,128,5,"2,139"
140,Malta,"441,666","1,035",40,9,,675,,351,,"2,343",20,"138,430",Europe,08.08.20,,140,4,"313,427"
151,Togo,"8,297,114","1,028",,22,,710,,296,2,124,3,"46,413",Africa,08.08.20,,151,5,"5,594"
145,Jamaica,"2,962,513",987,29,13,1,745,,229,,333,4,"42,447",North America,08.08.20,,145,1,"14,328"
154,Andorra,"77,278",955,,52,,839,,64,1,"12,358",673,"3,750",Europe,08.08.20,,154,4,"48,526"
157,Chad,"16,469,258",942,,76,,838,,28,,57,5,,Africa,08.08.20,,157,5,
160,Sao Tome and Principe,"219,555",878,,15,,799,,64,,"3,999",68,"3,120",Africa,08.08.20,,160,5,"14,211"
138,Bahamas,"393,626",830,,14,,95,,721,1,"2,109",36,"6,084",North America,08.08.20,,138,1,"15,456"
148,Botswana,"2,356,205",804,,2,,63,,739,1,341,0.8,"68,423",Africa,08.08.20,,148,5,"29,039"
155,Vietnam,"97,427,861",797,8,10,,395,,392,,8,0.1,"482,456",Asia,08.08.20,,155,3,"4,952"
156,Lesotho,"2,143,989",742,,23,,175,,544,,346,11,"8,771",Africa,08.08.20,,156,5,"4,091"
162,Diamond Princess,,712,,13,,651,,48,4,,,,,08.08.20,,162,,
163,San Marino,"33,939",699,,42,,657,,0,,"20,596","1,238","6,068",Europe,08.08.20,,163,4,"178,791"
153,Réunion,"895,969",675,,5,,631,,39,1,753,6,"35,419",Africa,08.08.20,,153,5,"39,532"
165,Channel Islands,"174,026",597,,47,,533,,17,,"3,431",270,"52,055",Europe,08.08.20,,165,4,"299,122"
159,Guyana,"786,946",538,,22,,189,,327,2,684,28,"5,165",South America,08.08.20,,159,2,"6,563"
166,Tanzania,"59,891,050",509,,21,,183,,305,7,8,0.4,,Africa,08.08.20,,166,5,
167,Taiwan,"23,821,316",479,2,7,,443,,29,,20,0.3,"83,117",Asia,08.08.20,,167,3,"3,489"
169,Burundi,"11,923,187",400,,1,,304,,95,,34,0.08,"15,614",Africa,08.08.20,,169,5,"1,310"
170,Comoros,"871,377",396,,7,,353,,36,,454,8,,Africa,08.08.20,,170,5,
142,Aruba,"106,813",396,,3,,114,,279,,"3,707",28,"14,047",North America,08.08.20,,142,1,"131,510"
168,Myanmar,"54,447,384",359,,6,,311,2,42,,7,0.1,"123,441",Asia,08.08.20,,168,3,"2,267"
175,Mauritius,"1,271,990",344,,10,,334,,0,,270,8,"205,285",Africa,08.08.20,,175,5,"161,389"
176,Isle of Man,"85,080",336,,24,,312,,0,,"3,949",282,"8,665",Europe,08.08.20,,176,4,"101,845"
177,Martinique,"375,234",336,,16,,98,,222,2,895,43,"12,227",North America,08.08.20,,177,1,"32,585"
171,Faeroe Islands,"48,882",295,4,,,193,1,102,,"6,035",,"46,126",Europe,08.08.20,,171,4,"943,619"
180,Mongolia,"3,283,488",293,,,,260,,33,1,89,,"39,190",Asia,08.08.20,,180,3,"11,935"
161,Guadeloupe,"400,131",290,,14,,186,,90,1,725,35,"19,499",North America,08.08.20,,161,1,"48,732"
178,Eritrea,"3,551,309",285,,,,245,,40,,80,,,Africa,08.08.20,,178,5,
181,Cambodia,"16,742,008",246,3,,,215,1,31,1,15,,"70,664",Asia,08.08.20,,181,3,"4,221"
158,Trinidad and Tobago,"1,399,962",243,18,8,,135,,100,,174,6,"10,399",North America,08.08.20,,158,1,"7,428"
183,Cayman Islands,"65,800",203,,1,,202,,0,,"3,085",15,"31,299",North America,08.08.20,,183,1,"475,669"
182,Gibraltar,"33,690",197,7,,,184,,13,,"5,847",,"24,054",Europe,08.08.20,,182,4,"713,980"
174,Papua New Guinea,"8,963,473",188,,3,,53,,132,,21,0.3,"10,808",Australia/Oceania,08.08.20,,174,,"1,206"
173,Sint Maarten,"42,925",177,1,17,1,86,,74,3,"4,123",396,"1,272",North America,08.08.20,,173,1,"29,633"
172,Turks and Caicos,"38,769",170,29,2,,39,,129,3,"4,385",52,"1,342",North America,08.08.20,,172,1,"34,615"
185,Bermuda,"62,253",157,,9,,144,,4,,"2,522",145,"26,853",North America,08.08.20,,185,1,"431,353"
164,Belize,"398,331",146,32,2,,32,,112,2,367,5,"4,014",North America,08.08.20,,164,1,"10,077"
189,Brunei,"437,905",142,,3,,138,,1,,324,7,"43,312",Asia,08.08.20,,189,3,"98,907"
186,Barbados,"287,412",138,,7,,100,,31,,480,24,"12,570",North America,08.08.20,,186,1,"43,735"
188,Monaco,"39,271",128,,4,,105,,19,2,"3,259",102,"38,209",Europe,08.08.20,,188,4,"972,957"
190,Seychelles,"98,410",126,,,,125,,1,,"1,280",,,Africa,08.08.20,,190,5,
187,Bhutan,"772,466",108,,,,96,,12,,140,,"55,518",Asia,08.08.20,,187,3,"71,871"
192,Antigua and Barbuda,"98,012",92,,3,,76,,13,1,939,31,"1,500",North America,08.08.20,,192,1,"15,304"
191,Liechtenstein,"38,139",89,,1,,85,,3,,"2,334",26,900,Europe,08.08.20,,191,4,"23,598"
179,French Polynesia,"281,076",69,,,,62,,7,,245,,"6,140",Australia/Oceania,08.08.20,,179,,"21,845"
193,St. Vincent Grenadines,"110,977",56,,,,49,,7,,505,,"2,448",North America,08.08.20,,193,1,"22,059"
184,Saint Martin,"38,731",53,,3,,41,,9,1,"1,368",77,"1,183",North America,08.08.20,,184,1,"30,544"
194,Macao,"650,217",46,,,,46,,0,,71,,"4,071",Asia,08.08.20,,194,3,"6,261"
195,Curaçao,"164,163",31,,1,,30,,0,,189,6,"1,080",North America,08.08.20,,195,1,"6,579"
196,Fiji,"897,113",27,,1,,18,,8,,30,1,"6,693",Australia/Oceania,08.08.20,,196,,"7,461"
197,Saint Lucia,"183,714",25,,,,24,,1,,136,,"3,973",North America,08.08.20,,197,1,"21,626"
198,Timor-Leste,"1,320,881",25,,,,24,,1,,19,,"4,238",Asia,08.08.20,,198,3,"3,208"
199,Grenada,"112,577",24,,,,23,,1,,213,,"6,252",North America,08.08.20,,199,1,"55,535"
200,New Caledonia,"285,777",23,1,,,22,,1,,80,,"11,265",Australia/Oceania,08.08.20,,200,,"39,419"
201,Laos,"7,286,039",20,,,,19,,1,,3,,"30,727",Asia,08.08.20,,201,3,"4,217"
203,Dominica,"72,005",18,,,,18,,0,,250,,"1,005",North America,08.08.20,,203,1,"13,957"
204,Saint Kitts and Nevis,"53,238",17,,,,16,,1,,319,,"1,168",North America,08.08.20,,204,1,"21,939"
206,Greenland,"56,780",14,,,,14,,0,,247,,"6,026",North America,08.08.20,,206,1,"106,129"
207,Montserrat,"4,992",13,,1,,11,1,1,,"2,604",200,61,North America,08.08.20,,207,1,"12,220"
208,Caribbean Netherlands,"26,248",13,,,,7,,6,,495,,424,North America,08.08.20,,208,1,"16,154"
